distortion,level,level_numeric,snr_db_mean,name,ods_threshold,ods_f_score,snr_db
jpeg,3,3.0,14.437534838522705,P2724,146,0.0327546444896527,15.105169071196018
jpeg,3,3.0,14.437534838522705,P2754,20,0.0033267454282342,16.30736882517285
jpeg,5,5.0,16.218186348216353,P0063,205,0.2006706407517987,15.22161145451548
jpeg,5,5.0,16.218186348216353,P0081,131,0.0696058788452494,15.775098507539395
jpeg,5,5.0,16.218186348216353,P0198,94,0.3161728190532606,15.878326197566286
jpeg,5,5.0,16.218186348216353,P0308,20,0.1273193826905544,15.952630746108074
jpeg,5,5.0,16.218186348216353,P0336,42,0.0874360505295334,15.431466880626031
jpeg,5,5.0,16.218186348216353,P0345,94,0.0685457494869846,14.53950428938654
jpeg,5,5.0,16.218186348216353,P0363,27,0.1790864760976072,15.576651999312556
jpeg,5,5.0,16.218186348216353,P0368,34,0.1480458882353454,15.9470257720009
jpeg,5,5.0,16.218186348216353,P0377,123,0.1071687778767839,14.12145525354633
jpeg,5,5.0,16.218186348216353,P0452,20,0.042466023874479,15.096805790441554
jpeg,5,5.0,16.218186348216353,P0517,183,0.1582108513629979,13.43351321760471
jpeg,5,5.0,16.218186348216353,P0565,183,0.1083794073160344,14.011955715429384
jpeg,5,5.0,16.218186348216353,P0649,123,0.2750295329372535,13.190717904499484
jpeg,5,5.0,16.218186348216353,P0699,20,0.0804567122233096,18.06621235822788
jpeg,5,5.0,16.218186348216353,P0806,20,0.1013767675738367,17.71917025902127
jpeg,5,5.0,16.218186348216353,P1003,205,0.1162803884703561,12.67978034248666
jpeg,5,5.0,16.218186348216353,P1029,190,0.1703926298840303,15.07221957334967
jpeg,5,5.0,16.218186348216353,P1148,20,0.0441690849031561,21.040883551891124
jpeg,5,5.0,16.218186348216353,P1158,116,0.0282739511809455,18.266624290879236
jpeg,5,5.0,16.218186348216353,P1207,20,1.0,16.930029556698003
jpeg,5,5.0,16.218186348216353,P1216,108,0.0069261015082553,16.90300657359296
jpeg,5,5.0,16.218186348216353,P1242,20,0.0246889354678957,21.178403414143155
jpeg,5,5.0,16.218186348216353,P1358,116,0.0980373820108926,19.131413678333587
jpeg,5,5.0,16.218186348216353,P1522,101,0.090654384956469,17.687303158971865
jpeg,5,5.0,16.218186348216353,P1676,20,0.0149079406383382,19.293875891963268
jpeg,5,5.0,16.218186348216353,P1693,175,1.0,14.769208314827411
jpeg,5,5.0,16.218186348216353,P1960,131,0.3025552880767129,14.447599941828134
jpeg,5,5.0,16.218186348216353,P2002,190,0.2311657417103889,16.27117992282966
jpeg,5,5.0,16.218186348216353,P2045,20,0.1828274648786867,13.346643692433972
jpeg,5,5.0,16.218186348216353,P2210,94,0.0994105204295451,19.37819629131758
jpeg,5,5.0,16.218186348216353,P2257,34,0.0994451248853555,13.968331971125814
jpeg,5,5.0,16.218186348216353,P2278,153,0.1600886435684168,19.32560711462325
jpeg,5,5.0,16.218186348216353,P2332,86,0.0567115634706179,18.10339314345165
jpeg,5,5.0,16.218186348216353,P2352,20,0.0038948520661804,16.94038426637713
jpeg,5,5.0,16.218186348216353,P2456,108,0.0113443270785398,13.487981686354352
jpeg,5,5.0,16.218186348216353,P2528,116,0.0196563258336924,16.346366581736163
jpeg,5,5.0,16.218186348216353,P2591,20,0.1054265083613847,14.783873492259811
jpeg,5,5.0,16.218186348216353,P2613,131,0.2151910111225453,13.993518580810072
jpeg,5,5.0,16.218186348216353,P2724,94,0.0524110091246229,17.03796836631622
jpeg,5,5.0,16.218186348216353,P2754,20,0.0018174037926467,18.381514184227488
jpeg,10,10.0,19.688575281576988,P0063,212,0.2460399787107143,17.868933501102248
jpeg,10,10.0,19.688575281576988,P0081,79,0.0749701352334882,20.34971478443176
jpeg,10,10.0,19.688575281576988,P0198,146,0.4204708051362316,19.629713604371595
jpeg,10,10.0,19.688575281576988,P0308,27,0.1378679351909967,18.199097719838683
jpeg,10,10.0,19.688575281576988,P0336,64,0.0869895319315911,18.184490189943105
jpeg,10,10.0,19.688575281576988,P0345,20,0.0655751438836083,17.90844213567796
jpeg,10,10.0,19.688575281576988,P0363,57,0.1918390744363345,18.844970050267747
jpeg,10,10.0,19.688575281576988,P0368,27,0.1590297678423284,19.594530152161653
jpeg,10,10.0,19.688575281576988,P0377,34,0.1333708266356366,18.578662945511734
jpeg,10,10.0,19.688575281576988,P0452,20,0.0450558973942632,18.213906745601037
jpeg,10,10.0,19.688575281576988,P0517,212,0.1739482473331775,16.5387162125528
jpeg,10,10.0,19.688575281576988,P0565,183,0.1136223853299139,16.92375697752014
jpeg,10,10.0,19.688575281576988,P0649,123,0.3538080283291977,18.446600355969963
jpeg,10,10.0,19.688575281576988,P0699,20,0.0767578212332165,22.565134363335662
jpeg,10,10.0,19.688575281576988,P0806,49,0.1468078637019498,21.547781171493444
jpeg,10,10.0,19.688575281576988,P1003,205,0.0919271218729771,15.724882152700276
jpeg,10,10.0,19.688575281576988,P1029,197,0.1452269278302879,17.562564559269763
jpeg,10,10.0,19.688575281576988,P1148,20,0.025810482435813,24.80857672314382
jpeg,10,10.0,19.688575281576988,P1158,64,0.0824749853819828,21.475547780373564
jpeg,10,10.0,19.688575281576988,P1207,94,1.0,19.296192820912378
jpeg,10,10.0,19.688575281576988,P1216,116,0.2825093477357706,23.781773448300775
jpeg,10,10.0,19.688575281576988,P1242,116,0.0446047724511796,26.60247812052376
jpeg,10,10.0,19.688575281576988,P1358,101,0.130366492789949,22.361952911552777
jpeg,10,10.0,19.688575281576988,P1522,57,0.0761623637263521,21.621485566432096
jpeg,10,10.0,19.688575281576988,P1676,86,0.0226271279822782,23.349739914592163
jpeg,10,10.0,19.688575281576988,P1693,168,1.0,19.06188612044553
jpeg,10,10.0,19.688575281576988,P1960,116,0.3226878427161472,17.180789481701062
jpeg,10,10.0,19.688575281576988,P2002,183,0.2199101575005768,18.955062054807694
jpeg,10,10.0,19.688575281576988,P2045,57,0.1780617637735807,17.061994056725165
jpeg,10,10.0,19.688575281576988,P2210,131,0.1031826243231445,22.098891768561792
jpeg,10,10.0,19.688575281576988,P2257,20,0.1241480042003195,17.696956149205953
jpeg,10,10.0,19.688575281576988,P2278,160,0.1539099839490646,22.41815767529062
jpeg,10,10.0,19.688575281576988,P2332,71,0.0182682849616664,20.967059213276716
jpeg,10,10.0,19.688575281576988,P2352,20,0.0036726722855197,20.1870508345715
jpeg,10,10.0,19.688575281576988,P2456,20,0.00477875063675,15.80714766885624
jpeg,10,10.0,19.688575281576988,P2528,183,0.0257662388653039,19.38664827975415
jpeg,10,10.0,19.688575281576988,P2591,131,0.1020048739855652,18.197541684017175
jpeg,10,10.0,19.688575281576988,P2613,153,0.2093191245968843,17.552753995744837
jpeg,10,10.0,19.688575281576988,P2724,131,0.0406156210961559,19.611522741617165
jpeg,10,10.0,19.688575281576988,P2754,42,0.0027637532666669,21.379904630923065
jpeg,20,20.0,22.715415437378294,P0063,212,0.2431009729977945,20.376639941022717
jpeg,20,20.0,22.715415437378294,P0081,116,0.0765176293054393,23.47331064954517
jpeg,20,20.0,22.715415437378294,P0198,153,0.4469469011250194,22.468834630095465
jpeg,20,20.0,22.715415437378294,P0308,20,0.1266909050918276,21.53016601684499
jpeg,20,20.0,22.715415437378294,P0336,20,0.0843345165012143,20.734043521008164
jpeg,20,20.0,22.715415437378294,P0345,153,0.0620521909529835,21.049107413597056
jpeg,20,20.0,22.715415437378294,P0363,49,0.1977774879598164,21.728045277035683
jpeg,20,20.0,22.715415437378294,P0368,49,0.1505235064403727,22.533529544261203
jpeg,20,20.0,22.715415437378294,P0377,27,0.1524676355131545,21.50759680173979
jpeg,20,20.0,22.715415437378294,P0452,20,0.0471686853990738,20.94043901987664
jpeg,20,20.0,22.715415437378294,P0517,197,0.16956503419964,19.294538929362957
jpeg,20,20.0,22.715415437378294,P0565,197,0.1114522025263786,19.28769851181688
jpeg,20,20.0,22.715415437378294,P0649,116,0.39641921195657,21.837206411595982
jpeg,20,20.0,22.715415437378294,P0699,64,0.0776699776560479,24.92716465502648
jpeg,20,20.0,22.715415437378294,P0806,71,0.1502895296329792,24.99011355001749
jpeg,20,20.0,22.715415437378294,P1003,212,0.1005096332211995,18.064653417876674
jpeg,20,20.0,22.715415437378294,P1029,205,0.1381222918483248,19.96348648688414
jpeg,20,20.0,22.715415437378294,P1148,20,0.0312063816890197,30.104761783914014
jpeg,20,20.0,22.715415437378294,P1158,64,0.0877082633223974,25.85290708272054
jpeg,20,20.0,22.715415437378294,P1207,42,1.0,24.983149499516188
jpeg,20,20.0,22.715415437378294,P1216,94,0.1971933410640932,26.457134829149904
jpeg,20,20.0,22.715415437378294,P1242,175,0.0691793253568867,29.231745748318648
jpeg,20,20.0,22.715415437378294,P1358,108,0.1218137593605546,25.65586257139964
jpeg,20,20.0,22.715415437378294,P1522,64,0.1094345697806358,25.368669178257093
jpeg,20,20.0,22.715415437378294,P1676,86,0.0204007686619998,27.185127490310848
jpeg,20,20.0,22.715415437378294,P1693,168,1.0,23.05050531240977
jpeg,20,20.0,22.715415437378294,P1960,131,0.3239802390332788,19.795003452254925
jpeg,20,20.0,22.715415437378294,P2002,197,0.2230945280868023,21.535769174699382
jpeg,20,20.0,22.715415437378294,P2045,27,0.1803194882505211,19.4637342279256
jpeg,20,20.0,22.715415437378294,P2210,168,0.1126554270701835,24.798327485670548
jpeg,20,20.0,22.715415437378294,P2257,20,0.1300724491993167,19.778534962431618
jpeg,20,20.0,22.715415437378294,P2278,168,0.1527856174994407,25.330235074863516
jpeg,20,20.0,22.715415437378294,P2332,42,0.0211925181299742,23.851728931230976
jpeg,20,20.0,22.715415437378294,P2352,27,0.0051935295228562,23.38840983151254
jpeg,20,20.0,22.715415437378294,P2456,20,0.0049826659956831,18.076322110605545
jpeg,20,20.0,22.715415437378294,P2528,131,0.0238618320473678,22.667913430852607
jpeg,20,20.0,22.715415437378294,P2591,160,0.1022696610536285,20.716376749416977
jpeg,20,20.0,22.715415437378294,P2613,160,0.2004486507410731,20.15060517865489
jpeg,20,20.0,22.715415437378294,P2724,27,0.034335132173386,22.225657593058457
jpeg,20,20.0,22.715415437378294,P2754,27,0.0025721273501123,24.241561018350055
jpeg,40,40.0,25.44764178746442,P0063,212,0.2497901765715932,22.924803285579053
jpeg,40,40.0,25.44764178746442,P0081,123,0.0766636891112556,26.317025150234336
jpeg,40,40.0,25.44764178746442,P0198,153,0.4533505770312627,25.172585887770392
jpeg,40,40.0,25.44764178746442,P0308,20,0.1220500532931328,24.20549044584673
jpeg,40,40.0,25.44764178746442,P0336,79,0.0842144674586758,23.21306853483378
jpeg,40,40.0,25.44764178746442,P0345,153,0.0566794781220654,23.8031216232198
jpeg,40,40.0,25.44764178746442,P0363,42,0.1954411806930359,24.49305937905084
jpeg,40,40.0,25.44764178746442,P0368,34,0.1453611003441325,25.361427640426516
jpeg,40,40.0,25.44764178746442,P0377,20,0.138642695964739,24.324332917931628
jpeg,40,40.0,25.44764178746442,P0452,20,0.0475785208543302,23.47538997274068
jpeg,40,40.0,25.44764178746442,P0517,205,0.1684286422644469,21.907851470974865
jpeg,40,40.0,25.44764178746442,P0565,197,0.1139556910246511,21.288975380519947
jpeg,40,40.0,25.44764178746442,P0649,123,0.4199967298883469,24.47639088138517
jpeg,40,40.0,25.44764178746442,P0699,42,0.0866389433188023,27.215054497417796
jpeg,40,40.0,25.44764178746442,P0806,79,0.1462281021049937,27.921075144210626
jpeg,40,40.0,25.44764178746442,P1003,205,0.0959132629456869,20.332194670518273
jpeg,40,40.0,25.44764178746442,P1029,205,0.139352732597185,22.467518593843465
jpeg,40,40.0,25.44764178746442,P1148,27,0.0346253048122388,34.07143569434872
jpeg,40,40.0,25.44764178746442,P1158,49,0.086125070808419,29.530020418032535
jpeg,40,40.0,25.44764178746442,P1207,42,1.0,26.73341683379684
jpeg,40,40.0,25.44764178746442,P1216,71,0.1119799254339281,28.84449819724083
jpeg,40,40.0,25.44764178746442,P1242,160,0.0783569360120782,31.8289376846731
jpeg,40,40.0,25.44764178746442,P1358,101,0.1147544701276879,28.921777790877616
jpeg,40,40.0,25.44764178746442,P1522,64,0.1145729798395884,28.93415400882069
jpeg,40,40.0,25.44764178746442,P1676,71,0.0134473748078933,30.75755743569087
jpeg,40,40.0,25.44764178746442,P1693,168,1.0,26.776822791577256
jpeg,40,40.0,25.44764178746442,P1960,131,0.3185319464313443,22.40589246949206
jpeg,40,40.0,25.44764178746442,P2002,197,0.2228170398002429,24.200143461862567
jpeg,40,40.0,25.44764178746442,P2045,64,0.1832637121623311,21.76224141933286
jpeg,40,40.0,25.44764178746442,P2210,197,0.1100965804769363,27.566475827586917
jpeg,40,40.0,25.44764178746442,P2257,49,0.1248451114411015,21.82019373616256
jpeg,40,40.0,25.44764178746442,P2278,168,0.1482215267339374,28.173513029123697
jpeg,40,40.0,25.44764178746442,P2332,20,0.0180243466529894,26.67646366822526
jpeg,40,40.0,25.44764178746442,P2352,42,0.0066505677771078,26.342223346663232
jpeg,40,40.0,25.44764178746442,P2456,20,0.0049797393881737,20.46813611086044
jpeg,40,40.0,25.44764178746442,P2528,175,0.025109683571926,25.74160719666121
jpeg,40,40.0,25.44764178746442,P2591,168,0.1069074476260834,23.2465100738473
jpeg,40,40.0,25.44764178746442,P2613,168,0.2123329570845118,22.64444690649612
jpeg,40,40.0,25.44764178746442,P2724,101,0.0431707820663561,24.76323208379966
jpeg,40,40.0,25.44764178746442,P2754,34,0.0025029276291176,26.796605836900618
noise,5,5.0,18.419875122198725,P0063,212,0.2542093387762003,20.566753568071327
noise,5,5.0,18.419875122198725,P0081,220,0.0806174517295315,19.601950745599694
noise,5,5.0,18.419875122198725,P0198,168,0.3859957462192131,19.329875272249467
noise,5,5.0,18.419875122198725,P0308,20,0.1269706763191347,17.05627487510453
noise,5,5.0,18.419875122198725,P0336,153,0.090604535939331,17.506559115947873
noise,5,5.0,18.419875122198725,P0345,205,0.0611016995080499,16.963196855113416
noise,5,5.0,18.419875122198725,P0363,101,0.2012773200184633,18.477349299388827
noise,5,5.0,18.419875122198725,P0368,20,0.1575998805653645,18.615988047926862
noise,5,5.0,18.419875122198725,P0377,71,0.1286316157649045,18.25537532653967
noise,5,5.0,18.419875122198725,P0452,146,0.0627827987007205,19.645551282183973
noise,5,5.0,18.419875122198725,P0517,220,0.162629458915983,18.61078725642306
noise,5,5.0,18.419875122198725,P0565,212,0.107488414504057,16.985971182889653
noise,5,5.0,18.419875122198725,P0649,138,0.3314145321667905,16.843510332922285
noise,5,5.0,18.419875122198725,P0699,20,0.0971999773280613,18.960903032230064
noise,5,5.0,18.419875122198725,P0806,190,0.1099199881038026,19.732098322595107
noise,5,5.0,18.419875122198725,P1003,212,0.1160970376498541,17.24866190084238
noise,5,5.0,18.419875122198725,P1029,212,0.1461290953520657,18.613590791741473
noise,5,5.0,18.419875122198725,P1148,79,0.0408348061374667,19.930527772429414
noise,5,5.0,18.419875122198725,P1158,71,0.0863946803793855,18.319155723717667
noise,5,5.0,18.419875122198725,P1207,138,1.0,14.259903721277162
noise,5,5.0,18.419875122198725,P1216,64,0.1099347412354775,15.920886238471386
noise,5,5.0,18.419875122198725,P1242,190,0.1859714574281631,19.03489667129496
noise,5,5.0,18.419875122198725,P1358,160,0.115000742724391,18.820584935120145
noise,5,5.0,18.419875122198725,P1522,71,0.0515415712184145,16.25101246032057
noise,5,5.0,18.419875122198725,P1676,101,0.0180594635796026,15.741058735440651
noise,5,5.0,18.419875122198725,P1693,205,1.0,13.915175814532358
noise,5,5.0,18.419875122198725,P1960,116,0.2889388382123682,18.742692092680496
noise,5,5.0,18.419875122198725,P2002,64,0.2024836445691993,20.133232621864543
noise,5,5.0,18.419875122198725,P2045,20,0.1590058492637995,18.214729965318885
noise,5,5.0,18.419875122198725,P2210,212,0.1550390761179678,20.55719792704562
noise,5,5.0,18.419875122198725,P2257,42,0.1246346036894708,18.725603143275332
noise,5,5.0,18.419875122198725,P2278,205,0.1416749153249971,20.412009783960237
noise,5,5.0,18.419875122198725,P2332,190,0.0281672197546694,19.92722660303555
noise,5,5.0,18.419875122198725,P2352,183,0.0097537847741492,19.225308245121216
noise,5,5.0,18.419875122198725,P2456,220,0.0122495588082632,19.20821760957747
noise,5,5.0,18.419875122198725,P2528,71,0.0293754789204038,18.887584775389573
noise,5,5.0,18.419875122198725,P2591,190,0.0974994853242222,18.971423718160057
noise,5,5.0,18.419875122198725,P2613,190,0.2189234007415073,18.568217592373415
noise,5,5.0,18.419875122198725,P2724,153,0.0330128749793686,19.512336983364587
noise,5,5.0,18.419875122198725,P2754,160,0.0032888692836473,20.501624546408127
noise,10,10.0,15.975570212587229,P0063,212,0.2531193652466305,18.742131295188894
noise,10,10.0,15.975570212587229,P0081,220,0.0774525970142865,17.19792907797271
noise,10,10.0,15.975570212587229,P0198,175,0.381450645141918,17.0958169071601
noise,10,10.0,15.975570212587229,P0308,20,0.1234081252360143,14.410154618820808
noise,10,10.0,15.975570212587229,P0336,168,0.0904839474268884,14.654058758165265
noise,10,10.0,15.975570212587229,P0345,197,0.0590450501121801,14.275462975534754
noise,10,10.0,15.975570212587229,P0363,79,0.1988265321558522,16.04713287971518
noise,10,10.0,15.975570212587229,P0368,20,0.1589577475140789,16.21471716615758
noise,10,10.0,15.975570212587229,P0377,86,0.1285602563464638,15.726221869584029
noise,10,10.0,15.975570212587229,P0452,146,0.0641493069576774,17.462483401454378
noise,10,10.0,15.975570212587229,P0517,220,0.1619877164722416,16.217229010945434
noise,10,10.0,15.975570212587229,P0565,212,0.1026060985596608,14.123506960961496
noise,10,10.0,15.975570212587229,P0649,146,0.3321691087662564,13.494622679039669
noise,10,10.0,15.975570212587229,P0699,20,0.0964129654141753,16.603968385734444
noise,10,10.0,15.975570212587229,P0806,183,0.1087294991092987,17.734881175138113
noise,10,10.0,15.975570212587229,P1003,227,0.1161818280167221,14.14274256793374
noise,10,10.0,15.975570212587229,P1029,220,0.1467712512765855,16.18077583329825
noise,10,10.0,15.975570212587229,P1148,71,0.0422305055959689,17.940567974308838
noise,10,10.0,15.975570212587229,P1158,71,0.0830889437721303,15.989982099040718
noise,10,10.0,15.975570212587229,P1207,138,1.0,11.026884147270934
noise,10,10.0,15.975570212587229,P1216,79,0.108191139636819,13.09028608211332
noise,10,10.0,15.975570212587229,P1242,190,0.1870495662686377,16.994869847991673
noise,10,10.0,15.975570212587229,P1358,160,0.1157774128170304,16.679247699799525
noise,10,10.0,15.975570212587229,P1522,71,0.0503718336472727,13.42869843392161
noise,10,10.0,15.975570212587229,P1676,108,0.0189150174352593,12.824831910112309
noise,10,10.0,15.975570212587229,P1693,205,1.0,10.575950951187954
noise,10,10.0,15.975570212587229,P1960,116,0.2896126593627799,16.293099980088655
noise,10,10.0,15.975570212587229,P2002,57,0.2018226093036585,18.0896224084385
noise,10,10.0,15.975570212587229,P2045,20,0.1634568936926685,15.128994613008588
noise,10,10.0,15.975570212587229,P2210,197,0.146915976844118,18.79368214143526
noise,10,10.0,15.975570212587229,P2257,42,0.1238468860584458,16.175043171549056
noise,10,10.0,15.975570212587229,P2278,205,0.140403299607197,18.45460329814053
noise,10,10.0,15.975570212587229,P2332,190,0.0300262687145355,17.99544979659794
noise,10,10.0,15.975570212587229,P2352,183,0.0100279470469628,17.088828182594657
noise,10,10.0,15.975570212587229,P2456,220,0.0130437736361783,16.972547390331943
noise,10,10.0,15.975570212587229,P2528,86,0.0304568439379431,16.58086178911169
noise,10,10.0,15.975570212587229,P2591,190,0.0972755026085089,16.71792337876081
noise,10,10.0,15.975570212587229,P2613,190,0.2205912891075074,15.70723661730936
noise,10,10.0,15.975570212587229,P2724,160,0.0363352959682088,17.48303898830143
noise,10,10.0,15.975570212587229,P2754,160,0.0032819129363766,18.666722039269
noise,15,15.0,13.663546271537024,P0063,212,0.2510555641604164,16.792805448974576
noise,15,15.0,13.663546271537024,P0081,220,0.0754538052625325,14.866482846914144
noise,15,15.0,13.663546271537024,P0198,183,0.3840978362850972,14.896370767644528
noise,15,15.0,13.663546271537024,P0308,20,0.1237124364604332,11.9816595178402
noise,15,15.0,13.663546271537024,P0336,175,0.0887055356786792,12.17653470315012
noise,15,15.0,13.663546271537024,P0345,175,0.0603322346924851,11.830670071424716
noise,15,15.0,13.663546271537024,P0363,64,0.1957566274954066,13.714450259572455
noise,15,15.0,13.663546271537024,P0368,20,0.1588431082314335,13.894804867202144
noise,15,15.0,13.663546271537024,P0377,86,0.1277326676798046,13.33342086168036
noise,15,15.0,13.663546271537024,P0452,212,0.0688419517825862,15.281323932139422
noise,15,15.0,13.663546271537024,P0517,227,0.169325163155646,13.925469701333146
noise,15,15.0,13.663546271537024,P0565,212,0.0909087519250058,11.637177342563303
noise,15,15.0,13.663546271537024,P0649,153,0.3450728994888366,10.702297465752482
noise,15,15.0,13.663546271537024,P0699,20,0.094345956367993,14.301300333189069
noise,15,15.0,13.663546271537024,P0806,190,0.1067642063482679,15.661729107639104
noise,15,15.0,13.663546271537024,P1003,227,0.118705193317753,11.515370257984896
noise,15,15.0,13.663546271537024,P1029,220,0.1335850631628649,13.86600550200794
noise,15,15.0,13.663546271537024,P1148,64,0.0418548358621636,15.86680193884578
noise,15,15.0,13.663546271537024,P1158,79,0.0763857018929294,13.707629255174758
noise,15,15.0,13.663546271537024,P1207,64,1.0,8.337265131206351
noise,15,15.0,13.663546271537024,P1216,79,0.1753333005362326,10.546370864454456
noise,15,15.0,13.663546271537024,P1242,190,0.1757584670106698,14.887529325329204
noise,15,15.0,13.663546271537024,P1358,160,0.1138348905415137,14.508877267605952
noise,15,15.0,13.663546271537024,P1522,64,0.0586566417255576,10.897863189262168
noise,15,15.0,13.663546271537024,P1676,108,0.0183801881374913,10.24863065083126
noise,15,15.0,13.663546271537024,P1693,220,1.0,7.900503082520668
noise,15,15.0,13.663546271537024,P1960,123,0.2881921054650053,13.990417631103158
noise,15,15.0,13.663546271537024,P2002,42,0.2011726081870946,16.00633219633587
noise,15,15.0,13.663546271537024,P2045,20,0.1742984696791019,12.46548683296618
noise,15,15.0,13.663546271537024,P2210,197,0.1337079738299205,16.8769275470944
noise,15,15.0,13.663546271537024,P2257,34,0.1238350165577725,13.777043165674318
noise,15,15.0,13.663546271537024,P2278,212,0.1400116493982318,16.410449687904375
noise,15,15.0,13.663546271537024,P2332,197,0.0317183453092969,15.96084700182303
noise,15,15.0,13.663546271537024,P2352,183,0.0101269364546005,14.926554682836128
noise,15,15.0,13.663546271537024,P2456,220,0.0105025867802143,14.776817735331525
noise,15,15.0,13.663546271537024,P2528,94,0.0305181545271443,14.33068084219389
noise,15,15.0,13.663546271537024,P2591,197,0.0988094852065187,14.498144493903082
noise,15,15.0,13.663546271537024,P2613,197,0.2263423341461068,13.159233930742095
noise,15,15.0,13.663546271537024,P2724,153,0.0362371651180591,15.38285772606281
noise,15,15.0,13.663546271537024,P2754,160,0.0033389658668469,16.700713695266856
noise,25,25.0,10.108449678631985,P0063,220,0.2363159927388621,13.5048084556095
noise,25,25.0,10.108449678631985,P0081,190,0.0746841198506057,11.206910272753731
noise,25,25.0,10.108449678631985,P0198,175,0.4301769729052627,11.431360103326949
noise,25,25.0,10.108449678631985,P0308,20,0.1086983253088903,8.34461692993732
noise,25,25.0,10.108449678631985,P0336,160,0.0857646134863948,8.673947295821115
noise,25,25.0,10.108449678631985,P0345,175,0.0608501281534579,8.20256561181695
noise,25,25.0,10.108449678631985,P0363,86,0.2041424114019615,10.08979076671627
noise,25,25.0,10.108449678631985,P0368,27,0.1631112855924416,10.267919490072694
noise,25,25.0,10.108449678631985,P0377,20,0.1214322622952021,9.652850502415282
noise,25,25.0,10.108449678631985,P0452,101,0.0642691872474701,11.784677892222714
noise,25,25.0,10.108449678631985,P0517,220,0.2068748591204823,10.385480215679268
noise,25,25.0,10.108449678631985,P0565,212,0.0970179880905367,8.114747335798327
noise,25,25.0,10.108449678631985,P0649,131,0.3397053497244057,6.720480812046915
noise,25,25.0,10.108449678631985,P0699,20,0.1043480282350381,10.660372549665665
noise,25,25.0,10.108449678631985,P0806,197,0.1141286992488211,12.254726430688258
noise,25,25.0,10.108449678631985,P1003,227,0.1103717772506307,7.816025764107106
noise,25,25.0,10.108449678631985,P1029,220,0.0998035574570901,10.35115526369831
noise,25,25.0,10.108449678631985,P1148,27,0.0542608425689555,12.422029052156333
noise,25,25.0,10.108449678631985,P1158,71,0.0953152532373817,10.115979643531356
noise,25,25.0,10.108449678631985,P1207,20,1.0,4.732367585286502
noise,25,25.0,10.108449678631985,P1216,20,0.0,6.835401465952272
noise,25,25.0,10.108449678631985,P1242,20,0.0561678880671055,11.40649436472825
noise,25,25.0,10.108449678631985,P1358,160,0.1391147387346792,10.992545092466216
noise,25,25.0,10.108449678631985,P1522,34,0.0233291626170096,7.233206520021561
noise,25,25.0,10.108449678631985,P1676,20,0.0388268031201567,6.576728204306671
noise,25,25.0,10.108449678631985,P1693,220,1.0,4.356434473670643
noise,25,25.0,10.108449678631985,P1960,108,0.3696813766446418,10.454896832320532
noise,25,25.0,10.108449678631985,P2002,94,0.2105642335530246,12.61645090590527
noise,25,25.0,10.108449678631985,P2045,20,0.1897167332653734,8.59041952840807
noise,25,25.0,10.108449678631985,P2210,212,0.1176437991840649,13.589568375205769
noise,25,25.0,10.108449678631985,P2257,42,0.151328863430609,10.109261808004437
noise,25,25.0,10.108449678631985,P2278,212,0.1128607938984963,13.042293298374224
noise,25,25.0,10.108449678631985,P2332,197,0.028719372925648,12.563257648400723
noise,25,25.0,10.108449678631985,P2352,197,0.0103499080963945,11.44733846765272
noise,25,25.0,10.108449678631985,P2456,64,0.0058638481693032,11.31900364309873
noise,25,25.0,10.108449678631985,P2528,175,0.0305213628047022,10.806534867124878
noise,25,25.0,10.108449678631985,P2591,205,0.1042772492957837,10.991131578552288
noise,25,25.0,10.108449678631985,P2613,205,0.2768790112730812,9.37348864071137
noise,25,25.0,10.108449678631985,P2724,168,0.045899269168953,11.927110987673064
noise,25,25.0,10.108449678631985,P2754,20,0.0026349476988543,13.373608469351144
noise,35,35.0,7.606840899682929,P0063,212,0.2456015028114301,11.048568196713749
noise,35,35.0,7.606840899682929,P0081,79,0.0793755151847054,8.564251980221162
noise,35,35.0,7.606840899682929,P0198,71,0.3234179394019468,8.962329374289618
noise,35,35.0,7.606840899682929,P0308,20,0.0908706457836841,5.872112228888487
noise,35,35.0,7.606840899682929,P0336,20,0.1041174772094086,6.321857831587458
noise,35,35.0,7.606840899682929,P0345,42,0.0790126766781564,5.750366408922911
noise,35,35.0,7.606840899682929,P0363,27,0.2515031878156762,7.524264517105561
noise,35,35.0,7.606840899682929,P0368,20,0.1943201062155482,7.685492994232131
noise,35,35.0,7.606840899682929,P0377,20,0.0356857850022853,7.0693892481409275
noise,35,35.0,7.606840899682929,P0452,20,0.0598812862930554,9.247768995799662
noise,35,35.0,7.606840899682929,P0517,183,0.2259849664694207,7.898240342796321
noise,35,35.0,7.606840899682929,P0565,168,0.1068861420976036,5.732585071650208
noise,35,35.0,7.606840899682929,P0649,27,0.2784126003743635,4.020120765566498
noise,35,35.0,7.606840899682929,P0699,20,0.1085237926567048,8.031884146835937
noise,35,35.0,7.606840899682929,P0806,20,0.133266929372659,9.752746964185263
noise,35,35.0,7.606840899682929,P1003,220,0.0963045835223312,5.309191479392038
noise,35,35.0,7.606840899682929,P1029,20,0.090656000383139,7.9252876670846275
noise,35,35.0,7.606840899682929,P1148,20,0.0243445200873768,9.86422811538182
noise,35,35.0,7.606840899682929,P1158,20,0.1474336994961435,7.596510922962655
noise,35,35.0,7.606840899682929,P1207,20,1.0,2.457235977217895
noise,35,35.0,7.606840899682929,P1216,20,0.0,4.423860006043564
